corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-rom	ROM090	ROM090	Lecca, Irina G.	Dreptul Vieței. Roman	1881	NA	F	NA	1908	1908	NA	NA	NA	NA	ro	36246	NA	NA	short	low	T4
ELTeC-rom	ROM069	ROM069	Speranția, Th.	Fete de Azi	1856	NA	M	NA	1908	NA	NA	1908	NA	NA	ro	100005	NA	NA	long	low	T4
ELTeC-rom	ROM064	ROM064	Caliga, George	Misterul morţei Jeanei Cristescu	1878	NA	M	NA	1909	1909	NA	NA	NA	NA	ro	13473	NA	NA	short	low	T4
ELTeC-rom	ROM092	ROM092	Lecca, Irina G.	Pe urma dragostei. Roman	1881	NA	F	NA	1910	1910	NA	NA	NA	NA	ro	39658	NA	NA	short	low	T4
ELTeC-rom	ROM074	ROM074	Moruzi, Dumitru C.	Înstrăinaţii	1850	NA	M	NA	1910	1910	NA	NA	NA	NA	ro	117618	NA	NA	long	high	T4
ELTeC-rom	ROM085	ROM085	Teodoru, Olimpia [Olteo]	Un proces pierdut. Roman social	NA	NA	X	NA	1911	1911	NA	NA	NA	NA	ro	101059	NA	NA	long	low	T4
ELTeC-rom	ROM093	ROM093	Zamfirescu, Duiliu	Anna (Ceea ce nu se poate). Roman	1858	NA	M	NA	1911	1911	NA	NA	NA	NA	ro	30206	NA	NA	short	high	T4
ELTeC-rom	ROM078	ROM078	Moruzi, Dumitru C.	Pribegi în Ţară Răpită. ROMAN SOCIAL BASARABEAN	1850	NA	M	NA	1912	1912	NA	NA	NA	NA	ro	136092	NA	NA	long	high	T4
ELTeC-rom	ROM024	ROM024	Dumbravă, Bucura	Pandurul. Ediția VIII-a	1868	NA	F	NA	1912	1912	NA	1947	NA	NA	ro	111825	NA	NA	long	NA	T4
ELTeC-rom	ROM040	ROM040	Gheorghiu, Smaranda, pseudo: Smara	Fata Tatii. Roman de moravuri	1857	NA	F	NA	1912	1912	NA	NA	NA	NA	ro	59604	NA	NA	medium	low	T4
ELTeC-rom	ROM057	ROM057	Rosetti, Radu	Păcatele Sulgeriului	1853	NA	M	NA	1912	1912	NA	NA	NA	NA	ro	69118	NA	NA	medium	low	T4
ELTeC-rom	ROM066	ROM066	Xenopol, Adela	Pe urma războiului. Roman	1861	NA	F	NA	1913	1913	NA	NA	NA	NA	ro	21650	NA	NA	short	high	T4
ELTeC-rom	ROM068	ROM068	Radulescu-Niger, N.	Orfanii neamului. Roman Naționalist	1861	NA	M	NA	1913	1913	NA	NA	NA	NA	ro	114208	NA	NA	long	low	T4
ELTeC-rom	ROM075	ROM075	Moruzi, Dumitru C.	Moartea lui Cain. Roman social	1850	NA	M	NA	1914	1914	NA	NA	NA	NA	ro	80132	NA	NA	medium	high	T4
ELTeC-rom	ROM077	ROM077	Agârbiceanu, Ion	Arhanghelii	1882	NA	M	NA	1914	1914	NA	1929	NA	NA	ro	170958	NA	NA	long	high	T4
ELTeC-rom	ROM081	ROM081	Bart, Jean/ Botez, Eugeniu P.	DATORII UITATE. Documente omenești. Nuvele	1874	NA	M	NA	1916	1916	NA	NA	NA	NA	ro	18589	NA	NA	short	low	T4
ELTeC-rom	ROM087	ROM087	Mestugean, V.	Getta. Roman	1869	NA	M	NA	1916	NA	NA	1916	NA	NA	ro	27861	NA	NA	short	low	T4
ELTeC-rom	ROM083	ROM083	Cassvan, Sarina	Între artă și iubire. Roman	1894	NA	F	NA	1918	1918	1921	NA	Editura Librăriei Socec and Co.	NA	ro	36463	NA	NA	short	low	T4
ELTeC-rom	ROM020	ROM020	Demetrius, V.	Oraşul bucuriei. Roman	1878	NA	M	NA	1920	1920	NA	NA	NA	NA	ro	42607	NA	NA	short	low	T4
ELTeC-rom	ROM073	ROM073	Slavici, Ioan	Din două lumi. Narațiune	1848	NA	M	NA	1920	1920	NA	1920	NA	NA	ro	69929	NA	NA	medium	high	T4
ELTeC-rom	ROM021	ROM021	Demetrius, V.	Păcatul Rabinului. Roman	1878	NA	M	NA	1920	1920	NA	NA	NA	NA	ro	23575	NA	NA	short	low	T4
ELTeC-rom	ROM091	ROM091	Lecca, Irina G.	Marcu Ulpiu Traian Stănoiu. Roman	1881	NA	F	NA	1920	1920	NA	NA	NA	NA	ro	42433	NA	NA	short	low	T4
ELTeC-rom	ROM019	ROM019	Demetrius, V.	Matei Dumbărău. Roman	1878	NA	M	NA	1920	1920	NA	NA	NA	NA	ro	38783	NA	NA	short	low	T4
ELTeC-rom	ROM070	ROM070	Gheorghiu, Smaranda, pseudo: Smara	Băiatul Mamii. Roman Educativ	1857	NA	F	NA	1920	1920	NA	NA	NA	NA	ro	54423	NA	NA	medium	low	T4
ELTeC-rom	ROM076	ROM076	Rebreanu, Liviu	Ion	1885	NA	M	NA	1920	1920	NA	1970	NA	NA	ro	152436	NA	NA	long	high	T4
ELTeC-rom	ROM033	ROM033	Anonymous	Ruxanda Haiduciasa. Nuvelă Istorică Națională	NA	NA	X	NA	1920	1920	NA	NA	NA	NA	ro	15530	NA	NA	short	low	T4
ELTeC-rom	ROM065	ROM065	Lovinescu, E.	Lulù. Roman	1881	NA	M	NA	1920	1920	NA	NA	NA	NA	ro	26315	NA	NA	short	low	T4
